id,content,comments,keywords,tendency,views,date
974288,"여의도 IFC 몰 보안요원 면접을 보러 올 수 있냐는 제안을 받았습니다. 하지만 후기가 좋지 않아 고민입니다. 주간 고정으로 지원했는데, 일해보신 분들의 후기를 부탁드립니다.",보안 업무는 텃세와 군기가 있습니다.; 후기를 읽어보니 직접 체험해보는 것이 좋을 것 같습니다.; 동의합니다.,IFC 몰; 보안요원; 후기,질문성,288,2025-01-05 17:02
974287,편의점에서 최저시급을 받지 못하고 있습니다. 노동청에 신고해야 할까요?,시급 8000원은 최저시급 위반이니 노동청에 신고해야 합니다.; 동의합니다.; 편의점과 카페에서 시급 문제가 자주 발생합니다.,편의점; 최저시급; 노동청,질문성,696,2025-01-05 16:54
974286,"세금 공제가 없다는 것은 4대보험 미가입을 의미하나요? OT는 챙겨야 하고, 세후 금액이 적습니다. 월급이 높아 보여도 실제로는 적습니다.",,세금 공제; 4대보험; 월급,질문성,269,2025-01-05 16:42
974284,상하차 작업만 하다 피킹 포장 아르바이트를 하게 되었습니다. 의류 브랜드에서 피킹 포장 분류하는 일입니다. 다소 긴장되지만 잘 할 수 있을까요?,피킹 작업은 어렵지 않으니 걱정하지 마세요.; 상하차 경험이 있으면 피킹 포장도 잘 할 수 있을 것입니다.; 동의합니다.,피킹 포장; 상하차; 아르바이트,경험성,719,2025-01-05 16:34
974283,"중소기업 사무직에서는 포괄임금제로 인해 공짜 야근과 잡일이 많다고 하던데, 사실인가요?",계약서 작성 시 포괄임금제 여부를 확인하세요.; 대기업도 포괄임금제를 적용하는 경우가 많습니다.; 칼퇴근을 지키는 것이 중요합니다.,중소기업; 사무직; 포괄임금제,질문성,230,2025-01-05 16:33
974282,일용직에서 벗어나 정규직을 찾고 싶습니다. 계약직이나 인력소개소를 거치지 않고 정규직이 더 좋다고 생각합니다.,정규직 전환이 쉽지 않습니다.,일용직; 정규직; 계약직,경험성,554,2025-01-05 16:24
974281,"서빙 아르바이트를 할 예정인데, 팁을 받은 것을 사장님께 보고해야 할까요? 팁 문화가 여전히 존재하나요?",팁은 본인 몫이므로 사장님께 보고할 필요가 없습니다.; 동의합니다.,서빙; 팁; 아르바이트,질문성,369,2025-01-05 16:21
974280,플라스틱 의료용품 제조 업무가 많이 힘든지 궁금합니다.,,의료용품; 제조; 플라스틱,질문성,224,2025-01-05 16:03
974278,아트박스 진열 파트타이머가 진열 업무만 하는지 궁금합니다. 실제 경험이 궁금합니다.,"진열 업무 외에도 물건 정리, 청소, 계산, 손님 응대 등을 합니다.; 진열 파트타이머는 주로 배송 날에 출근하여 물품 정리 및 계산 업무를 합니다.",아트박스; 진열; 파트타이머,질문성,295,2025-01-05 15:52
974277,쿠팡 XRC 센터에 대해 알고 싶습니다. 이곳에서 일해보신 분들의 후기가 궁금합니다.,지게차를 잘 다룰 수 있으면 할 만합니다.; 동의합니다.; 힘든 곳입니다.,쿠팡; XRC 센터; 지게차,질문성,423,2025-01-05 15:49
974276,스크린골프 시뮬레이터 테스트 아르바이트가 어떤지 궁금합니다. 공고가 자주 올라와서 힘든 일인지 알고 싶습니다.,,스크린골프; 시뮬레이터; 테스트,질문성,93,2025-01-05 15:34
974275,"아르바이트를 하루만 하고 그만둬도 될까요? 첫날부터 적응이 어렵고, 그만두어야 할지 고민입니다. 급여를 받을 수 있을까요?",맞지 않으면 그만두는 것이 좋습니다.; 동의합니다.; 적응이 안 되면 그만두는 것이 정신 건강에 좋습니다.,아르바이트; 첫날; 급여,질문성,1008,2025-01-05 15:24
974274,평택 마켓컬리 아르바이트 급여가 언제 입금되는지 궁금합니다.,익일 저녁에 입금됩니다.; 동의합니다.; 익일 오후 4시에서 7시 사이에 입금됩니다.,마켓컬리; 급여; 입금,질문성,403,2025-01-05 15:23
974271,출근을 위해 인맥이 필요하다는 사실을 느끼고 있습니다. 일자리를 구하는 데 인맥이 중요할까요?,아웃소싱 담당자와 관계가 좋아야 일자리를 잘 소개받을 수 있습니다.; 동의합니다.,인맥; 일자리; 출근,경험성,475,2025-01-05 14:58
974269,빽다방 성남모란역점에서 아르바이트 교육 기간 동안 사장님이 계속 지켜봅니다. 최저시급에 비해 업무가 힘듭니다.,사장님의 감시가 피곤합니다.; 동의합니다.; 점장의 감시가 피곤합니다.,빽다방; 감시; 최저시급,경험성,656,2025-01-05 14:51
974267,갓 스물인 제가 첫 아르바이트를 찾고 있습니다. 어디에 지원해야 할지 막막합니다. 추천 부탁드립니다.,첫 아르바이트로는 식당 서빙이 좋습니다.; 동의합니다.; 맥도날드에서 첫 아르바이트를 시작하는 것도 추천합니다.,첫 아르바이트; 추천; 식당 서빙,질문성,525,2025-01-05 14:42
974266,쿠팡 상하차 지원 관련 연락이 오지 않습니다. 지원이 완료된 건가요?,연락이 없으면 반려된 것입니다.; 동의합니다.; 다른 공정을 신청해도 반려될 수 있습니다.,쿠팡; 상하차; 지원,질문성,459,2025-01-05 14:35
974265,"기업 이사 단가가 얼마인지 궁금합니다. 과거에는 11만원을 받았는데, 현재는 어떤지 알고 싶습니다.",현재 10만원에서 15만원 사이입니다.; 동의합니다.,기업 이사; 단가; 금액,질문성,180,2025-01-05 14:34
974264,월급 280만 원으로 평택에서 자취하는 것이 가능할까요? 서울에서 평택까지 출퇴근이 힘들 것 같습니다.,자취하는 것이 좋습니다.; 서울에서 평택까지 출퇴근은 힘들 것입니다.; 동의합니다.,월급; 자취; 평택,질문성,987,2025-01-05 14:07
974263,"양지면 아레나스(일룸) 아웃소싱 업체의 갑질 문제를 겪었습니다. 출근일에 연락을 받아 하루살이 일용직이라는 말을 들었고, 주 6일 근무 가능성을 두고도 자기업체와의 재계약이 필요하다며 장난을 쳤습니다. 아웃소싱 업체가 갑질을 한다는 느낌을 받았고, 시급도 최저임금 수준이라 실망스러웠습니다. 나인삐플이라는 업체에서 일어났던 일입니다.",아웃소싱 업체가 사라졌으면 좋겠습니다. 근로자만 힘들게 하는 것 같습니다.; 정규직이든 아웃소싱이든 출근 문제로 장난치는 것은 문제입니다.; 아웃소싱 업체들이 난립하면서 많은 사람들이 비슷한 경험을 하고 있습니다.,아웃소싱; 갑질; 근로자,경험성,569,2025-01-05 13:50
974262,"아웃소싱 정규직이란 무엇인지 궁금합니다. 대기업 정규직이라고 공고를 올리는데, 실제로는 아웃소싱 정규직이라는 말장난이 아닌가 싶습니다.",아웃소싱의 개념이 잘못된 것 같습니다. 정규직이라는 표현 대신 정직원이라고 애매하게 쓰는 경우도 많습니다.; 정규직 가는 날까지 화이팅입니다.,아웃소싱; 정규직; 공고,질문성,550,2025-01-05 13:48
974261,"알바비가 제대로 들어왔는지 궁금합니다. 시급 10,500원으로 2주 동안 주 4회 5시간씩 일했는데, 오늘 월급날에 370,900원이 들어왔습니다. 주휴수당도 안 들어온 것 같아 덜 들어온 것이 아닌가요?",급여 명세서를 요청하세요. 의무적으로 제공해야 합니다.; 퇴사하셨으면 주휴수당은 지급되지 않습니다. 법적으로 다음 달에도 일을 계속 한다는 조건일 때 지급되는 것입니다.,알바비; 주휴수당; 급여 명세서,질문성,641,2025-01-05 13:43
974259,"출근 시간이 1시간 30분 거리인 곳들이 대부분인데, 면접을 취소하는 것이 나을까요?",1시간도 힘듭니다.; 알바는 출근 1시간을 넘기면 다니기 힘들 것입니다.; 일반적으로 출퇴근 시간은 최대 30분 내외로 하는 것이 좋습니다.,출근 시간; 면접; 거리,질문성,393,2025-01-05 13:14
974258,"세인 동탄이베이에서 주간 일급이 95,000원인데, 소득세 3.3%를 떼고 입금되나요? 어떤 업체가 관리자 잔소리가 없는지 추천 부탁드립니다.","세금은 직접 신고하거나 손텍스를 통해 확인할 수 있습니다. 세인 업체는 이전 비상GLS업체였는데 이름만 바꿨습니다.; 이베이에서 일했는데, 주급에 대한 기대는 하지 말고 가보세요.",세인; 소득세; 일급,질문성,355,2025-01-05 13:06
974257,피시방 알바가 어떤지 궁금합니다. 힘든 것은 괜찮은데 어려운가요?,"주요 업무는 음식 조리, 청소, 물류 정리입니다. 음식 조리가 쉽지 않을 수 있습니다.; 진상 손님까지 상대해야 하므로 정신적 고통이 있을 수 있습니다.",피시방; 알바; 업무,질문성,452,2025-01-05 13:05
974255,"안성 다이소 면접 후에 집에 어떻게 돌아가야 할지 궁금합니다. 면접 볼 때는 셔틀을 타고 가는데, 돌아올 때는 어떻게 해야 하나요?",택시를 잡아줍니다.; 버스를 맞춰줍니다.,다이소; 면접; 교통편,질문성,465,2025-01-05 13:01
974250,이마트 캐셔가 중소기업보다 나은지 궁금합니다. 신세계 소속이라는 이야기를 들었습니다.,"캐셔는 비정규직이며, 최저시급 수준입니다. 일부 복지는 중소기업보다 나을 수 있습니다.; 굳이 따지면 이마트 캐셔가 낫다고 할 수 있습니다.",이마트; 캐셔; 비정규직,질문성,348,2025-01-05 12:20
974249,면접 이력서를 지참해야 하는지 궁금합니다. 이사 온 지 하루라 프린터를 사용할 수 없습니다.,그래도 이력서를 준비하는 것이 좋습니다. 면접에서 이력서가 없으면 일일이 물어봐야 합니다.; PC방에서 프린트해 가면 좋은 인상을 줄 수 있습니다.,이력서; 면접; 준비물,질문성,366,2025-01-05 12:05
974248,"매장 근무기간이 3~6개월이라고 써있으면, 2개월 정도 근무하고 싶은데 지원하지 않는 것이 좋을까요?",,근무기간; 지원; 매장,질문성,1,2025-01-05 12:02
974246,"핫도그 장사를 시작해볼까 고민 중입니다. 퇴직금으로 1억 4천만 원을 받았는데, 자영업을 시작해볼까요?",무턱대고 하지 마세요. 주변에서 조언을 듣고 시작하세요.; 자영업보다는 취업을 추천합니다.,핫도그; 자영업; 퇴직금,질문성,681,2025-01-05 11:52
974245,아웃소싱 공고가 주말에 별로 없는 이유가 궁금합니다. 예전에는 많았던 것 같은데 지금은 잘 안 보입니다.,24시간 교대 근무하는 곳은 가끔 보입니다. 대형마트나 24시간 공장이 아니면 주말 파트타임이 줄었습니다.,아웃소싱; 주말; 공고,질문성,367,2025-01-05 11:42
974244,출근이 확정되었는데 갑자기 해고되면 부당해고인가요? 출근 전에 다른 사람을 구했다고 하면 어떻게 되나요?,출근하기 전이면 고용 관계가 성립되지 않아 해고라는 용어가 성립되지 않습니다. 채용 취소입니다.,부당해고; 출근; 채용 취소,질문성,432,2025-01-05 11:31
974243,마사지샵에서 카운터 알바를 해보신 분 있나요? 시급 만원이고 카운터 보는 일이라고 합니다.,"카운터 업무뿐만 아니라 청소 등 다양한 업무가 있을 수 있습니다.; 취객 상대가 많고, 정신적 고통이 있을 수 있습니다.",마사지샵; 카운터; 알바,질문성,249,2025-01-05 11:29
974242,고졸은 보통 공장 서비스직을 해야 하나요? 사무직은 잘 뽑지 않는 것 같습니다.,사무직은 초대졸 이상의 스펙을 요구합니다.; 고졸이어도 자격증이 있으면 사무직에 도전할 수 있습니다.,고졸; 사무직; 서비스직,질문성,559,2025-01-05 11:17
974239,퇴직금 지급을 받지 못해 걱정입니다. 치킨집에서 11개월 일했는데 퇴직금을 안 주려고 자르는 것 같습니다.,퇴직금은 14일 이내에 지급해야 합니다. 노동청에 문의하세요.; 퇴직금을 안 주려는 자영업자가 많습니다.,퇴직금; 자영업; 노동청,질문성,550,2025-01-05 10:18
974237,"판매 알바 공고의 채용 횟수가 901회인데, 버그인가요?",아웃소싱인가요?; 추노 900회입니다.,채용 횟수; 알바; 아웃소싱,질문성,630,2025-01-05 08:54
974235,약국의 알바생이 자주 바뀌는 이유가 궁금합니다. 약사가 알바생을 너무 쪼이고 화를 내는 것 같습니다.,약국에서 알바생을 쪼이는 경우가 많습니다. 손찌검을 시도하는 경우도 있습니다.; 대형 약국에서 일할 때 약사와의 관계가 중요합니다.,약국; 알바생; 약사,경험성,1122,2025-01-05 08:16
974231,동탄 이베이에서 핸드폰을 소지할 수 있나요? 쿠팡처럼 보관함에 넣어야 하나요?,핸드폰 소지가 가능합니다.,동탄 이베이; 핸드폰; 보관함,질문성,609,2025-01-05 04:08
974228,알바몬을 통해 대기업에 취업할 수 있나요?,알바몬은 주로 아웃소싱과 비정규직 공고가 많습니다.; 대기업은 자체 홈페이지에 공고를 올립니다.,알바몬; 대기업; 취업,질문성,625,2025-01-05 02:44
974227,"고등학생이 겨울방학 동안 돈을 모으기 위해 할 수 있는 아르바이트를 찾고 있습니다. 쿠팡은 불가능하다는 이야기가 많아 다른 일을 찾고 있으며, 부모님의 경제적 어려움으로 인해 문제집 구입을 위해 돈을 모으려 합니다. 현재 설문조사나 앱테크로는 부족합니다.","대형 프랜차이즈에서는 부모님 동의서가 있다면 학생을 뽑기도 합니다. 패스트푸드점이나 웨딩홀, 프랜차이즈 카페, 올리브영, 스키장 렌탈 등 다양한 곳을 시도해보세요.; 패스트푸드점이나 전단지 배포 아르바이트를 고려해보세요.",고등학생 아르바이트; 경제적 어려움; 프랜차이즈 아르바이트,질문성,361,2025-01-05 02:41
974226,"약국에서 일하고 싶지만 관련 경력이 없어 고민입니다. 고객 응대나 계산은 자신 있지만, 약 종류에 대한 지식이 부족해 채용이 어렵습니다. 계속 지원하면 끈기 있게 봐줄까요?",약국 알바는 약 이름과 위치를 외워야 하고 조제도 해야 합니다. 힘든 일이 많습니다.; 약국 알바는 약 제조를 시키면 불법입니다. 시급이 높지 않다면 주의가 필요합니다.; 약국 알바는 힘들고 시급이 짭니다. 약사분들이 성격이 안 좋으면 버티기 힘듭니다.,약국 아르바이트; 고객 응대; 약 지식,질문성,855,2025-01-05 02:37
974224,쿠팡 캠프와 센터의 차이가 있는지 궁금합니다. 캠프는 씨팡이라고 불리며 힘들다고 들었습니다.,"쿠팡 캠프는 일반 택배 현장과 차이가 없고, 센터가 조금 더 낫습니다.; 캠프는 생 노가다 수준입니다.",쿠팡 캠프; 쿠팡 센터; 노동 강도,질문성,970,2025-01-05 01:30
974223,"고등학생이 아르바이트를 구하기 어려운 현실입니다. 휴대폰이 고장 나 급히 돈이 필요하지만, 많은 곳에 지원해도 진전이 없습니다.","성인도 아르바이트 구하기가 힘든데, 학생은 더 어렵습니다.; 동네 부페 식당에 직접 방문해 설거지나 서빙 아르바이트를 문의해보세요.",고등학생 아르바이트; 아르바이트 구직; 경제적 어려움,질문성,592,2025-01-05 00:57
974221,"BGF푸드의 근무 일정 조정 방식이 궁금합니다. 원하는 근무일을 개별적으로 조정하는지, 아니면 한꺼번에 제출하는지 알고 싶습니다.",근무 중 점심쯤에 다음날 출근 가능 여부를 문자로 묻습니다.; 보통 전자 방식입니다.,BGF푸드; 근무 일정; 일정 조정,질문성,256,2025-01-05 00:50
974220,오후 아르바이트를 그만두고 싶습니다. 오전에도 아르바이트를 해서 체력적으로 힘듭니다. 어떤 식으로 이야기해야 할까요?,이틀 일하고 힘들어서 병원에 가는 경우도 있습니다.; 힘내세요.,아르바이트 그만두기; 체력 부담; 근로 계약,질문성,365,2025-01-05 00:44
974219,편의점 야간 아르바이트를 하면서 근로계약서를 작성하지 않았습니다. 임금 체불 시 불이익이 있을까 걱정입니다.,근로계약서 미작성 시 고용주에게 벌금 또는 과태료가 부과될 수 있습니다.; 사장님께 계약서 작성을 조심스럽게 요청하세요.,근로계약서; 편의점 아르바이트; 임금 체불,질문성,497,2025-01-05 00:27
974218,편의점에서 오후 7시부터 자정까지 근무하는 것이 야간 아르바이트에 해당하는지 궁금합니다.,22:00-24:00는 야간 근무로 볼 수 있습니다. 마감 근무도 해당됩니다.,편의점 아르바이트; 야간 근무; 근무 시간,질문성,216,2025-01-05 00:21
974216,일자리가 부족한 상황입니다. 물류 공고는 많지만 원하는 일자리는 찾기 어렵습니다.,시골 지역이라도 일할 수 있는 곳이면 가야 합니다.; 일자리 구하기가 어려운 시기입니다.,일자리 부족; 물류 공고; 일자리 구직,경험성,819,2025-01-05 00:00
974214,"BGF푸드 야간 근무가 반려되었는데, 주간 근무는 덜한지 알고 싶습니다.",주간은 야간보다 근무 인원이 널널한 경우가 많습니다.,BGF푸드; 야간 근무; 주간 근무,질문성,288,2025-01-04 23:51
974197,"주 15시간 미만 근로자인 경우, 한 주만 15시간 이상 근무하면 주휴수당이 지급되지 않습니다.",이런 경우는 해당되지 않습니다. 계속적으로 주 15시간 이상 근무해야 합니다.,주휴수당; 근로시간; 주 15시간,질문성,226,2025-01-04 22:31
974196,쿠팡 상하차 지원 시 초보자라도 무조건 뽑히는 것은 아닙니다. 여러 번 지원해도 채용되지 않는 경우가 있습니다.,지원해도 채용되지 않는 경우가 많습니다.,쿠팡; 상하차; 채용,질문성,443,2025-01-04 22:25
974195,면접 시간 조정 요청 후 3일간 연락이 없는 상황입니다. 어떻게 해야 할지 고민입니다.,,면접; 시간 조정; 연락,질문성,141,2025-01-04 22:17
974194,"월 6회 휴무인 돈카츠집에서 일하고 있는데, 휴무가 적어 힘듭니다. 이전 직장은 주말과 공휴일에 쉬었지만, 이곳은 전일 근무입니다.",주말과 공휴일에 일하는 것이 힘들다.; 휴무가 적어 힘들다.,휴무; 돈카츠집; 근무 조건,경험성,205,2025-01-04 22:15
974193,파리바게트 알바 면접에서 메뉴를 완벽히 외우고 연락하라고 했습니다. 다른 일을 알아보는 것이 나을지 고민입니다.,파리바게트 마감 알바는 힘들지만 경험이 쌓이면 유익합니다.; 메뉴를 외우고 일해보는 것을 추천합니다.,파리바게트; 알바; 메뉴 외우기,질문성,417,2025-01-04 22:11
974191,"채용 공고에 우대사항이 많지만, 경력이 없어도 지원 가능한지 궁금합니다.",,채용 공고; 우대사항; 지원,질문성,140,2025-01-04 22:10
974189,알바 지원 후 2일이 지났는데 연락이 없어 떨어진 것인지 궁금합니다. 첫 알바 지원입니다.,이틀 이상 연락이 없으면 탈락일 가능성이 높습니다.; 가끔 3~4일 후에 연락이 올 수도 있습니다.,알바 지원; 연락; 탈락,질문성,520,2025-01-04 21:39
974185,"한국에 거주하는 외국인으로, F-4 비자 소지자가 할 수 있는 아르바이트가 궁금합니다. 단순노무는 불가능한데 어떤 일이 포함되는지 알고 싶습니다.","F-4 비자 소지자가 가능한 아르바이트: 통역, 번역, 학원 강사, 면세점 판매원 등.",F-4 비자; 외국인; 아르바이트,질문성,347,2025-01-04 21:13
974184,미성년자로 맘스터치 알바 면접에 필요한 이력서와 부모님 동의서 준비 방법에 대해 궁금합니다.,이력서는 알바몬 등의 양식을 사용하면 됩니다. 부모님 동의서는 합격 후 제출하면 됩니다.,이력서; 부모님 동의서; 알바 면접,질문성,322,2025-01-04 21:11
974183,"알바 경력이 많으면 단기 근무를 선호하는 경향이 있는데, 퇴직금 문제 때문인지 궁금합니다. 알바 구하기가 어렵습니다.",오래 일한 사람은 고집이 있을 수 있어 경력 없는 사람을 선호하기도 합니다.,알바 경력; 퇴직금; 채용,질문성,339,2025-01-04 21:09
974158,내일 면접을 앞두고 알바몬에서 인쇄한 이력서를 사용해도 되는지 궁금합니다. 맘스터치에 지원했는데 조언 부탁드립니다.,양식을 새로 작성하는 것이 좋습니다.; 알바몬 이력서 양식을 새롭게 작성해보세요.,이력서; 면접; 알바몬,질문성,184,2025-01-04 18:34
974157,"오산 켄달스퀘어의 정문보안실 위치를 찾기 어려워 문의드립니다. 지도에서는 오산역에서 도보로 갈 수 있는 경로가 보이지만, 담당자에게는 골프장 옆 대로변 사거리 쪽이 정문이라고 하여 혼란스럽습니다.",담당자 말대로 가셔야 할 듯 합니다.; 오산로 방향으로 길을 따라가면 보입니다.; 버스정류장 있는 큰길 아래로 내려가면 물류센터 입구가 있습니다.,오산 켄달스퀘어; 정문보안실; 위치,질문성,270,2025-01-04 18:33
974156,"맘스터치의 쿠킹 파트에 지원했는데 어떤 일을 하는지 몰라 면접 준비에 어려움이 있습니다. 주방과 홀 파트로 나뉜다고 알고 있는데, 쿠킹 파트의 구체적인 업무를 알고 싶습니다.",,맘스터치; 쿠킹 파트; 면접 준비,질문성,160,2025-01-04 18:10
974155,"1월 5일의 심야 업무를 신청했는데, 1월 5일부터 6일까지가 맞는지 확인하고 싶습니다. 처음 신청이라 혼란스럽습니다.",출근 신청한 날짜가 시작입니다. 5일에 신청했으면 5-6일입니다.,쿠팡; 심야 업무; 신청 날짜,질문성,205,2025-01-04 18:10
974153,반도체 물류 사무 업무에 대해 경험이 있는지 궁금합니다.,가서 해보세요. 많은 사람들이 비슷한 질문을 합니다.,반도체; 물류; 사무 업무,질문성,142,2025-01-04 18:02
974148,"알바몬에서 일자리를 구했는데, 1년 이상 다니기 어렵습니다.",여기에 자주 올라오는 공고는 사람들이 오래 일하기 힘들다는 뜻입니다.; 오래 다니는 사람들은 특이한 경우가 많습니다.,알바몬; 일자리; 장기 근무,경험성,674,2025-01-04 17:21
974147,맘스터치 쿠킹파트 면접을 앞두고 있습니다. 면접 질문이 어떻게 나올지 궁금하며 메뉴를 외워가야 할지 고민입니다.,,맘스터치; 쿠킹파트; 면접,질문성,85,2025-01-04 17:20
974146,"맘스터치 면접을 준비 중인데, 알바몬에서 이력서를 준비해도 될지 궁금합니다.",,맘스터치; 면접; 이력서,질문성,60,2025-01-04 17:19
974145,BMW 서비스센터에서 발렛 일을 해보신 분의 경험담을 듣고 싶습니다.,,BMW; 서비스센터; 발렛,질문성,72,2025-01-04 17:15
974143,외울 것이 많지 않고 간단한 서빙 알바를 추천받고 싶습니다.,소규모 식당을 알아보세요.,서빙 알바; 간단한 알바; 소규모 식당,질문성,313,2025-01-04 17:13
974142,20살이 되어 처음으로 알바를 시작하려고 합니다. 어떤 알바가 좋을지 추천 부탁드립니다.,"편의점, 택배 상하차, 에어컨 설치 보조를 추천합니다.; 다양한 경험을 통해 적성을 알아가는 것이 좋습니다.",알바 추천; 첫 알바; 다양한 경험,질문성,488,2025-01-04 17:09
974141,남동시범공단 인근 화장품 회사의 이름을 알고 싶습니다.,,남동시범공단; 화장품; 회사 이름,질문성,114,2025-01-04 16:59
974140,편의점 알바를 하며 겪은 황당한 경험을 공유합니다. 사장이 보험 공제 문제로 급여를 청구해 황당했습니다.,고용노동부 상담을 받아보세요. 근로계약서와 4대 보험을 확인해보세요.; 사장이 책임을 전가하려는 의도가 있을 수 있습니다.,편의점; 보험 공제; 급여 문제,경험성,484,2025-01-04 16:55
974139,팝마트 알바에 대한 정보를 구하고 싶습니다.,,팝마트; 알바; 정보,질문성,100,2025-01-04 16:51
974136,"장기간 경력단절 상태에서 면접 시 어떻게 말할지 고민입니다. 솔직하게 말하기엔 부담스럽고, 거짓말은 양심에 걸립니다.",저도 같은 고민을 하고 있습니다.,경력단절; 면접; 솔직함,질문성,1,2025-01-04 16:35
974134,천안 지역에서 일자리를 구하기 어려움을 토로합니다. 자차가 없어 통근 문제로 천안 지역 위주로 알아보고 있습니다.,"천안, 아산, 평택 모두 일자리가 부족합니다.; 자차가 없으면 일자리 구하기 어렵습니다.",천안; 일자리; 통근,경험성,681,2025-01-04 15:56
974131,"김해시 진영읍의 모기업에서 외국인 노동자가 많고, 한국인에게 불리한 대우를 받았다는 경험을 공유합니다.",,김해시; 외국인 노동자; 기업,경험성,116,2025-01-04 15:38
974129,쿠팡 알바 지원 후 연락이 오지 않아 궁금합니다. 지원한 다음날 근무 가능 여부에 대한 연락이 없습니다.,하루 전날이나 당일 아침에 연락이 옵니다.; 쿠펀치로 지원해보세요.,쿠팡; 알바 지원; 연락,질문성,595,2025-01-04 15:30
974127,알바 면접 전화가 늦어져 걱정입니다. 이틀이 지났는데 전화하기에 너무 늦었을까요?,바로 전화했어야 했습니다. 다른 알바를 찾아보세요.; 첫인상이 안 좋아질 수 있습니다.,알바 면접; 전화; 일정,질문성,426,2025-01-04 15:07
974126,용인 남사의 특정 기업에서 일한 후기를 구합니다.,여자는 아이스박스 밀어주기만 하면 됩니다.; 지게차 운전이 위험하니 조심하세요.,용인; 기업 후기; 지게차,질문성,414,2025-01-04 15:03
974125,광화문 포시즌 호텔에서의 근무 환경에 대한 정보를 구하고 있습니다. 경험이 있는 분들의 의견을 듣고 싶습니다.,없음,광화문 포시즌 호텔; 근무 환경; 경험 요청,질문성,79,2025-01-04 14:36
974116,3일 동안 2~3시간의 교육을 수료하면 15만 원을 지급하는 보험 체험단 아르바이트에 참여하는 것이 괜찮을지 궁금합니다.,보험 가입을 유도할 수 있습니다.; 설계사 모집일 가능성이 있습니다.; 교육만 받고 영업은 하지 않는 것이 좋습니다.,보험 체험단; 아르바이트; 교육,질문성,454,2025-01-04 13:35
974114,"안성CNF 화장품 회사의 근무 강도가 높다고 들었는데, 실제로 근무하기에 어떤지 궁금합니다.",텃세가 심하다는 의견이 있습니다.; 자신이 없으면 오래 버티기 어렵습니다.,안성CNF; 화장품 회사; 근무 강도,질문성,252,2025-01-04 13:12
974111,"임시보건증에 대한 설명을 구하고 있습니다. 영수증에 접수번호와 비용, 외래 진단만 나와 있는데 이것이 임시보건증인지 궁금합니다.","네, 임시보건증이 맞습니다.",임시보건증; 영수증; 접수번호,질문성,455,2025-01-04 12:06
974110,뉴발란스에서의 아르바이트와 직원 채용의 차이점에 대해 궁금합니다. 경력이 없는 경우 지원할 수 있을지 걱정입니다.,경력이 없어도 채용된 사례가 있습니다.,뉴발란스; 아르바이트; 직원 채용,질문성,254,2025-01-04 12:01
974109,"보건증 검사를 마쳤는데, 월요일에 임시보건증을 받을 수 있는지 궁금합니다.",없음,보건증; 임시보건증; 검사,질문성,164,2025-01-04 11:51
974108,보건증 발급이 늦어져 사장님께 출근 날짜를 변경해야 할지 고민입니다. 영수증으로 출근하는 데 문제가 없는지 궁금합니다.,영수증으로도 출근 가능합니다.; 사장님과 상의하여 출근 날짜를 조정하는 것이 좋습니다.,보건증; 출근 날짜; 영수증,질문성,363,2025-01-04 11:38
974107,써브웨이 판교점에서의 텃세가 심하다는 의견이 있습니다. 방문을 고려 중인 분들은 참고하시기 바랍니다.,없음,써브웨이; 텃세; 판교점,경험성,182,2025-01-04 11:20
974104,맥도날드에서 메인터넌스 업무를 하다가 다른 시간대나 업무로 변경이 가능한지 궁금합니다. 딜리 업무가 너무 힘들다고 하여 걱정입니다.,없음,맥도날드; 메인터넌스; 업무 변경,질문성,203,2025-01-04 10:29
974103,"월급일이 15일인데, 집주인이 월세 납부일을 10일로 변경했습니다. 월급을 미리 받을 수 있는지 고민입니다.",월급을 미리 받는 것이 가능할지 사장님께 요청해보세요.; 집주인과 협의하여 월세 날짜를 조정할 수 있는지 확인해보세요.,월급; 월세; 납부일 변경,질문성,646,2025-01-04 10:28
974081,첫 아르바이트를 시작한 지 2주 정도 되었는데 개인적인 사정으로 그만두어야 합니다. 사장님께 말씀드리고 새 직원이 올 때까지 일하기로 했습니다. 하지만 이렇게 그만둔다고 말한 후 사장님이 불친절하게 대하실까 걱정됩니다. 혹시 비슷한 경험을 하신 분이 있나요?,"상황에 따라 다르지만, 그런 경우도 있습니다.; 친절은 당연한 것이 아닙니다. 갑작스럽게 그만두면 좋게 보기는 어렵습니다.",첫 아르바이트; 사직; 고용 관계,질문성,693,2025-01-04 02:08
974080,"하루 파마 마감 아르바이트를 했는데, 하루 수당을 받을 수 있나요? 힘들어서 그만두었지만 돈이 필요합니다. 특히 그날이 연말이라 많이 바빴습니다.","수당을 받아야 합니다.; 무책임하다고 볼 수도 있지만, 받을 수는 있습니다.",파마 아르바이트; 수당; 근로 조건,질문성,342,2025-01-04 01:48
974077,30대 직장인인데 주말에 투잡을 하는 것이 비윤리적인가요? 불경기라 수입 창출을 위해 주말 투잡을 고려하고 있습니다.,불경기에 투잡을 하는 것은 개인의 선택입니다.; 본 직장에서 안 좋게 볼 수 있으니 주의해야 합니다.; 많은 사람들이 투잡을 하고 있습니다.,투잡; 직장인; 수입 창출,질문성,968,2025-01-04 01:08
